Height	Angle1	Angle2	Angle3	Angle4	Angle5	Angle6	label
1406.89	128.689	168.715	180	180	163.781	158.751	2
1385.68	143.744	161.938	180	180	158.133	155.646	2
1389.18	176.629	150.817	180	180	137.725	143.936	2
1396.44	174.222	161.425	179.972	179.972	132.305	137.214	2
1391.37	169.454	139.405	180	180	135.592	144.29	2
1369.84	154.303	132.051	180	180	138.993	149.377	2
1371.45	154.632	130.55	180	179.96	140.868	150.958	2
1361.09	149.25	128.508	180	180	139.855	150.025	2
1341.57	138.847	128.561	180	179.972	137.958	149.833	2
1382.55	155.992	174.916	180	179.972	134.393	131.038	2
1375.04	175.884	146.692	180	179.972	128.653	133.726	2
1408.78	163.347	131.91	180	180	126.658	138.3	2
868.179	147.27	144.706	180	179.98	164.597	174.83	2
934.555	157.518	158.206	180	180	159.745	166.985	2
1040.54	144.539	155.602	180	180	163.406	161.316	2
1232.61	128.542	152.369	180	180	158.562	161.046	2
1008.74	159.964	171.716	180	180	148.609	150.857	2
1053.24	155.976	163.097	180	180	156.031	155.108	2
1198.67	150.63	126.659	180	179.98	161.081	158.149	2
1130.29	95.2648	124.744	180	180	171.551	175.537	2
1305.78	93.0815	122.29	180	179.972	161.138	159.97	2
1310.63	139.065	102.338	180	180	160.386	153.833	2
1539.02	129.05	169.474	179.98	179.98	150.82	157.044	2
1551.16	156.486	173.245	180	180	148.488	150.515	2
1623.18	169.497	143.747	180	180	161.444	158.087	2
1522.74	95.128	106.758	180	180	134.085	124.252	2
1530.02	101.302	116.074	180	180	135.85	128.016	2
1580.16	118.164	148.534	180	180	142.91	140.434	2
1510.49	95.8163	103.471	180	180	148.783	140.398	2
1540.76	96.3424	113.935	180	180	152.082	141.642	2
1625.52	110.615	136.148	180	180	145.975	142.371	2
1552.05	89.5994	86.8032	180	180	142.311	129.864	2
1570.63	146.195	170.317	180	180	165.342	166.141	2
1535.19	152.037	136.594	180	180	161.57	154.708	2
1487.82	83.8717	80.7024	179.98	179.98	145.022	132.429	2
1472.11	138.35	167.722	180	179.98	147.884	142.457	2
1159.44	176.917	167.343	179.98	180	138.179	136.916	2
1333.98	149.193	164.539	179.98	179.972	130.045	138.743	2
1175.53	150.246	157.898	179.98	179.98	172.343	168.039	2
1132.97	129.291	107.684	179.98	180	144.636	132.506	2
1368.38	141.659	176.05	180	180	150.958	149.191	2
1314.69	102.872	160.144	180	180	173.641	170.377	2
1677.42	156.992	141.281	179.972	179.96	161.172	158.303	2
1566.18	103.94	145.524	179.98	179.98	151.502	148.202	2
1518.14	112.473	133.884	180	180	120.145	105.546	2
1635.39	140.282	136.051	180	180	153.828	147.961	2
1604.11	144.831	117.262	180	180	140.95	133.46	2
1548.47	89.3002	111.138	180	180	168.376	151.145	2
1278.45	84.8214	89.749	179.98	179.98	120.79	122.245	2
1305.7	89.2657	96.4771	179.98	179.98	134.516	147.894	2
1283.87	86.8522	87.0412	180	180	130.572	145.054	2
1298.51	85.751	90.3455	180	180	149.952	150.215	2
1270.27	88.3686	87.931	179.98	179.98	170.713	164.792	2
1338.33	90.5317	100.57	179.98	179.98	151.807	167.729	2
1437.2	106.104	117.187	179.98	179.98	164.746	174.59	2
1462.47	103.255	134.408	179.98	179.98	155.85	167.985	2
1507.11	90.9666	129.897	180	180	122.247	112.975	2
1641.7	80.0796	82.8934	180	180	139.762	112.317	2
1010.34	114.928	156.774	180	180	176.847	165.331	2
1170.61	69.6316	119.902	180	180	177.792	174.399	2
1076.01	125.802	109.45	179.98	179.98	165.461	151.998	2
1116.86	134.617	174.097	180	180	147.186	141.854	2
1206.71	131.305	165.451	179.98	179.98	128.701	139.976	2
1302.89	149.996	170.2	179.972	180	124.064	129.688	2
1389.39	154.593	168.254	180	180	128.923	133.035	2
1442.78	153.184	163.284	180	179.98	135.101	137.567	2
1340.09	154.954	103.135	180	180	172.006	168.22	2
1315.97	133.03	108.763	179.972	180	173.456	168.394	2
1235.56	124.387	127.803	179.972	179.972	172.966	166.697	2
1214.61	117.197	143.468	180	179.972	173.116	166.484	2
1184.6	122.199	141.681	179.972	180	176.305	177.075	2
1172.65	126.097	137.772	179.972	179.972	172.22	172.417	2
1167.48	117.962	132.349	180	180	160.484	161.7	2
1187.27	128.671	129.287	180	180	147.984	147.863	2
1141.71	121.401	131.142	180	180	126.853	127.85	2
1017.8	95.0728	101.226	179.972	180	120.581	118.434	2
991.849	103.314	94.7793	180	180	120.845	117.075	2
1025.97	105.131	174.408	179.972	79.4036	122.38	70.5417	2
1030.87	101.585	176.473	180	78.8275	121.968	69.1534	2
1049.59	88.0544	171.698	179.972	74.6905	119.544	62.5151	2
1062.7	77.7299	159.543	180	69.4804	118.904	58.7222	2
1168.68	106.22	100.655	179.972	179.966	178.464	175.986	2
1361.38	94.1519	73.6897	179.972	179.972	154.668	154.692	2
1441.41	109.938	87.1059	179.972	179.972	156.372	156.95	2
1598.44	107.732	111.413	179.98	179.98	159.894	158.47	2
1721.51	139.351	131.407	179.98	179.98	160.115	158.699	2
1774.81	147.727	136.212	179.98	179.98	160.17	158.796	2
1781.36	143.119	133.933	180	180	160.245	157.893	2
1748.08	95.9736	91.1637	180	180	160.455	152.869	2
1734.06	83.5382	86.2184	179.98	179.98	160.598	153.27	2
1742.93	83.1839	87.6438	179.972	179.972	160.734	154.877	2
1747.45	82.4671	88.9096	180	180	160.822	155.173	2
1725.2	82.4059	86.4429	180	180	160.966	154.33	2
1676.74	78.5337	87.1345	179.98	180	161.253	155.132	2
1636.8	67.3943	78.2581	179.98	180	161.192	154.258	2
1594.22	67.7539	69.2147	179.98	179.972	161.068	154.293	2
1593.5	88.7957	70.0094	180	180	161.048	159.27	2
1584.15	88.7934	73.0831	180	179.966	161.036	159.933	2
1573.82	88.2547	76.0312	179.966	179.966	160.993	160.192	2
1567.04	89.0664	78.1912	179.98	179.966	160.945	160.182	2
1558.45	92.1802	77.8857	179.98	179.98	160.755	160.122	2
1550.77	94.8242	74.5208	180	179.966	160.483	160.045	2
1528.22	92.5502	69.7363	180	179.98	160.195	160.118	2
1514.48	92.1989	161.632	180	142.518	160.252	135.933	2
1510.19	93.5264	163.842	180	145.936	160.333	136.372	2
1509.5	95.7597	166.588	180	146.864	160.457	136.83	2
1507.67	98.6246	166.03	179.98	147.244	161.748	135.775	2
1509.57	99.9601	165.264	180	146.766	162.137	135.414	2
1510.48	100.723	164.311	179.98	149.534	162.44	135.504	2
1512.89	96.893	166.155	180	156.099	162.834	137.28	2
1515.31	95.8451	168.282	180	154.075	162.833	137.894	2
1511.39	94.6682	167.851	179.98	156.381	162.8	138.465	2
1506.98	95.2317	167.532	179.966	159.426	162.686	139.38	2
1505.69	96.8272	167.045	180	155.881	162.479	140.642	2
1510.42	99.7955	168.013	179.98	151.548	162.354	141.679	2
1515.31	104.163	167.858	180	146.436	162.245	142.208	2
1516.08	106.942	169.18	180	142.967	161.9	142.526	2
1500.57	104.167	166.335	180	148.966	160.241	144.748	2
1513.41	112.086	160.449	179.98	149.912	159.41	146.775	2
1528.88	121.104	166.51	180	150.598	158.445	147.95	2
1513.33	113.368	157.611	180	149.694	157.602	149.219	2
1555.3	139.513	172.571	179.98	161.435	156.684	148.342	2
1552.9	126.18	162.9	180	170.334	155.95	150.419	2
1530.29	110.773	154.673	180	168.768	155.975	150.115	2
1498.13	97.7018	142.658	180	165.059	155.957	149.264	2
1480.08	91.6023	147.541	179.98	142.286	155.115	146.273	2
1561.49	130.461	146.467	180	160.037	154.853	150.262	2
1598.82	164.684	149.163	179.98	164.356	154.55	144.583	2
1520.58	107.761	117.34	180	155.312	157.886	147.876	2
1514.59	101.191	162.85	180	160.02	162.18	136.233	2
1535.64	117.457	163.756	180	161.086	162.914	134.274	2
1510.94	100.586	163.955	179.98	163.652	162.766	132.306	2
1486.04	85.1255	161.991	179.98	163.318	162.54	132.511	2
1476.11	79.2251	158.624	179.98	161.992	162.387	132.379	2
1493.16	92.2671	137.198	179.98	161.405	160.902	138.871	2
1479.03	88.3146	153.8	180	161.586	160.342	137.377	2
1473.43	87.3533	166.169	180	162.466	160.516	136.71	2
1479.16	92.7077	153.026	179.98	163.64	161.946	139.594	2
1537.58	145.366	142.031	180	158.458	162.406	136.238	2
1532.71	145.518	144.251	179.972	158.413	162.43	133.788	2
1509.16	118.112	152.589	179.972	66.1484	162.551	127.689	2
1524.51	148.531	150.578	180	67.4427	162.721	130.959	2
1497.15	135.567	148.211	179.972	67.2566	162.093	130.935	2
1492.03	129.175	147.312	180	67.1536	160.91	132.8	2
1509.86	154.73	140.885	179.966	65.9524	158.522	137.842	2
1488.18	108.123	133.19	180	64.1855	158.253	142.287	2
1493.02	102.434	125.102	180	61.8253	160.247	138.845	2
1501.34	106.433	122.65	179.972	61.2624	161.12	140.107	2
1509.34	109.677	118.211	179.972	60.147	162.614	140.864	2
1504.04	110.016	110.319	180	146.594	161.364	141.005	2
1503.26	111.657	106.464	180	146.148	160.661	141.559	2
1505.41	114.721	102.561	179.972	146.608	159.954	142.09	2
1510.57	118.734	97.0519	179.972	146.376	159.034	144.156	2
1513.69	124.374	91.5964	179.972	145.436	157.4	144.564	2
1510.82	127.633	89.615	179.972	145.216	156.022	142.323	2
1501.98	129.15	89.3744	179.972	144.889	155.333	139.754	2
1490.32	129.647	95.984	179.972	145.518	155.114	136.976	2
1476.29	150.137	80.0577	179.972	146.738	154.417	145.241	2
1468.92	145.984	61.9798	180	147.049	151.734	162.725	2
1457.73	144.186	61.3884	179.972	146.419	149.785	168.002	2
1460.8	145.293	65.8506	180	146.391	150.934	164.74	2
1463.39	145.893	66.9072	180	146.219	150.706	162.711	2
1465.19	146.061	65.512	179.972	146.082	149.998	162.738	2
1468.3	146.345	61.8877	179.972	146.944	148.204	163.526	2
1467.69	146.465	61.7972	180	146.836	148.252	163.736	2
1466.47	146.672	62.9129	179.972	147.135	148.652	163.213	2
1465.95	146.849	63.5978	180	146.93	148.812	162.617	2
1465.27	148.696	76.5848	179.972	146.834	150.729	150.927	2
1465.25	148.698	74.7202	180	146.819	150.7	152.937	2
1465.2	147.945	68.8319	180	146.774	149.815	158.538	2
1464.23	148.888	73.794	179.972	146.86	150.172	153.205	2
1464.6	136.6	83.55	180	147.095	148.95	148.818	2
1464.51	149.648	88.7992	180	147.316	151.27	141.932	2
1464.04	148.046	65.3376	179.972	147.443	148.905	161.081	2
1463.62	146.541	60.3652	179.972	147.475	147.606	166.063	2
1463.73	148.576	67.5169	179.972	147.448	149.374	159.597	2
1463.91	149.858	72.6281	179.972	147.457	150.072	154.805	2
1464.48	150.328	92.1154	179.972	147.441	150.973	139.586	2
1464.75	152.313	82.4253	180	147.385	151.112	147.137	2
1465.29	149.211	67.1076	180	147.46	149.758	161.128	2
1463.59	151.339	79.5756	179.972	146.738	152.459	151.895	2
1461.62	147.571	65.9092	180	146.668	151.71	168.115	2
1459.9	149.413	73.9242	180	146.09	152.745	159.201	2
1462.23	151.166	88.9884	179.972	145.393	152.427	144.93	2
1462.25	148.325	67.3631	179.972	144.779	150.086	163.016	2
1460.92	146.418	59.7194	179.972	140.405	148.252	169.893	2
1459.14	145.855	58.3435	180	138.664	147.788	170.779	2
1461.61	146.433	58.7807	180	137.944	147.733	169.602	2
1474.61	148.835	60.0621	179.972	137.953	147.233	166.351	2
1478.8	155.208	54.7586	180	133.87	146.737	163.109	2
1455.65	153.544	55.1148	179.972	130.724	148.915	166.169	2
1442.56	149.092	51.8096	180	131.931	148.66	168.771	2
1383.02	158.991	35.0256	180	102.107	129.435	148.459	2
1374.84	164.038	38.5934	180	98.2705	126.357	150.452	2
1441.27	139.377	168.861	180	180	134.467	129.891	2
1445.21	129.521	171.631	179.972	180	135.17	129.95	2
1457.33	152.042	158.935	180	180	130.478	134.041	2
1429.89	158.503	174.95	180	180	129.567	127.242	2
1430.57	156.913	176.525	180	180	130.993	128.087	2
1426.59	140.573	152.426	180	179.972	139.942	133.789	2
1430.83	133.629	161.601	180	179.972	142.044	135.86	2
1424.39	151.026	159.715	179.972	180	139.303	136.358	2
1426.01	152.285	173.714	180	180	134.3	131.777	2
1300.7	162.316	164.245	180	180	116.049	120.358	2
1348.15	156.216	158.679	180	180	118.444	125.045	2
1339.04	153.918	169.569	179.972	179.972	125.2	121.167	2
1344.7	149.818	162.703	180	180	124.082	122.928	2
1315.74	158.431	170.999	179.972	180	120.577	119.578	2
1264.49	169.206	176.181	180	180	117.591	117.233	2
1236.76	171.357	175.641	179.972	179.972	116.023	116.391	2
1227.88	169.784	152.655	179.972	180	116.067	118.547	2
1306.23	154.692	154.23	180	179.972	121.847	126.69	2
1395.56	136.451	164.941	179.972	179.972	144.605	141.106	2
1446.21	92.7152	152.753	180	179.972	155.476	149.179	2
1312.52	25.0305	51.3488	180	180	146.993	137.688	2
1492.33	79.5026	102.994	180	180	138.601	122.672	2
1556.82	97.686	123.797	179.98	180	135.352	122.325	2
1367.24	81.9979	86.9718	180	179.98	124.601	101.493	2
1291.93	100.24	86.6801	179.98	179.98	109.561	91.1269	2
1311.95	97.682	90.9075	179.98	179.98	108.758	87.8046	2
984.064	169.488	164.954	180	179.972	136.097	136.933	2
1041.19	153.675	154.175	180	180	126.241	138.481	2
1088.95	162.206	161.583	180	180	132.593	138.871	2
1440.47	129.958	165.414	179.98	179.98	136.803	131.876	2
1364.55	138.854	173.207	179.966	179.966	133.861	129.331	2
1355.14	139.917	143.831	180	179.972	145.921	144.978	2
1396.79	131.086	162.407	180	180	135.248	130.205	2
1264.09	159.993	164.548	180	180	143.892	145.539	2
872.996	155.719	152.479	179.972	179.972	139.87	153.599	2
1223.24	155.503	158.03	180	180	131.204	139.13	2
1333.74	86.1111	148.877	180	180	132.728	121.152	2
1356.84	98.3021	135.297	180	179.972	131.953	120.478	2
1179.69	148.137	149.112	180	180	123.929	123.415	2
1200.09	148.293	148.586	180	180	130.003	131.74	2
1245.11	152.928	159.441	180	180	136.789	140.971	2
1026.3	158.848	142.412	179.98	179.98	135.959	149.043	2
1056.94	155.984	152.47	179.972	179.966	127.558	135.365	2
1103.73	153.341	156.904	180	180	130.807	135.197	2
1404.24	89.6937	109.385	179.98	179.98	114.604	99.0261	2
1581.45	124.732	121.25	180	180	173.648	168.151	2
1594.69	116.37	118.81	179.98	179.98	170.769	166.853	2
1585.72	84.0726	97.6432	179.98	179.98	179.089	168.249	2
1550.71	79.4857	92.1821	180	180	173.597	154.486	2
1525.71	77.6905	95.3156	179.966	179.966	169.804	153.327	2
1482.1	76.8317	98.145	180	180	170.247	152.841	2
1421.47	88.8352	142.409	179.98	179.98	156.687	150.232	2
1400.14	95.2737	134.668	180	180	150.184	137.984	2
1389.46	88.1472	110.963	180	180	169.568	158.034	2
1407.21	93.9355	122.386	179.98	179.98	165.22	154.035	2
1424.4	90.4036	114.187	179.98	179.98	168.271	153.691	2
1446.23	90.6441	115.64	179.98	180	174.358	161.8	2
1430.76	99.9055	109.519	180	180	173.269	175.941	2
1425.85	91.689	111.765	180	180	177.754	169.961	2
1425.41	85.7491	104.399	179.98	179.98	175.408	170.724	2
1424.17	101.404	98.1524	179.98	179.98	167.912	167.787	2
1451.07	121.903	103.569	180	180	160.379	158.848	2
1440.81	101.003	104.457	179.98	179.98	166.709	167.415	2
1443.47	108.156	101.562	179.98	179.98	168.27	167.644	2
1461.18	121.903	116.982	179.98	179.98	166.918	169.274	2
1481.76	118.725	140.49	180	180	163.133	168.405	2
1468.92	112.209	124.443	180	180	159.868	164.544	2
1509.27	121.49	131.702	180	180	163.273	167.293	2
1521.49	62.5608	115.162	180	180	164.543	165.662	2
1492.46	92.1044	93.5353	179.972	179.98	173.999	169.364	2
1444.64	74.8629	85.8882	179.972	180	175.262	149.458	2
1472.58	77.8623	95.3635	180	180	175.292	154.556	2
1526.57	101.743	130.948	179.98	179.98	174.442	172.499	2
1562.06	83.2297	165.265	179.98	179.98	172.55	165.266	2
1564.16	74.7074	124.562	179.98	179.98	170.957	156.959	2
1537.15	88.0041	105.247	179.972	179.972	171.308	158.187	2
1617.88	117.207	97.7666	180	180	175.086	166.638	2
1582.49	84.3265	74.9889	180	180	168.751	150.351	2
1640.5	126.11	101.605	180	179.98	143.199	129.049	2
1604.5	93.1158	83.1099	180	180	153.273	134.529	2
1609.08	141.077	115.743	179.98	180	166.819	162.206	2
1532.18	111.785	111.44	180	179.98	166.029	163.633	2
1529.64	104.101	99.794	180	179.98	161.422	158.437	2
1577.16	121.371	98.3288	179.98	179.98	160.653	147.329	2
1599.54	121.504	101.625	180	180	161.676	148.488	2
1621.37	146.49	113.192	180	180	174.017	163.818	2
1544.55	117.273	123.01	180	180	169.077	162.722	2
1575.12	129.227	99.1478	179.98	179.98	164.871	155.671	2
1561.22	136.323	110.953	180	180	158.566	147.516	2
1501.33	96.8014	83.4639	179.98	179.98	163.526	157.252	2
1506.23	100.42	83.6916	180	180	162.527	155.16	2
1512.05	116.445	102.652	180	179.98	159.11	155.021	2
1514.17	108.543	89.9759	180	180	156.869	139.026	2
1492.71	100.856	88.2775	179.98	179.98	161.244	151.221	2
1476.07	131.28	106.831	179.966	179.966	143.868	132.142	2
1433.92	114.505	103.076	179.98	179.98	147.141	132.495	2
1418.72	162.119	154.15	179.98	180	149	150.545	2
1408.01	155.149	148.593	180	180	150.354	154.522	2
1403.49	126.96	115.5	180	180	142.125	130.333	2
1425.43	113.566	96.2703	180	180	152.544	137.2	2
1426.47	127.721	107.87	180	180	150.371	137.659	2
1413.85	154.164	137.445	179.98	179.98	148.471	143.834	2
1400.12	162.298	153.658	180	180	147.331	148.962	2
1382.48	128.678	122.76	180	180	140.03	129.735	2
1395.96	144.339	132.137	179.98	179.98	140.741	133.496	2
1389.88	128.082	116.914	180	180	142.071	130.889	2
1385.63	123.174	114.1	180	179.98	142.72	130.655	2
1397.22	129.953	119.955	180	180	145.071	133.575	2
1395.57	125.729	113.632	179.98	179.98	143.896	131.801	2
1395.83	132.03	121.102	179.98	179.98	141.876	131.534	2
1401.94	118.924	106.599	180	180	150.791	136.704	2
1425.41	146.182	118.648	180	180	152.923	144.636	2
1399.8	110.662	97.1742	180	179.98	149.581	133.895	2
1423.64	119.24	97.2442	179.98	180	152.386	138.209	2
1399.42	159.666	152.888	179.98	179.98	150.185	152.02	2
1418.69	116.014	95.5656	179.98	180	162.571	150.005	2
1426.48	162.113	135.205	179.98	180	175.382	169.51	2
1430.63	128.915	103.067	180	179.98	167.659	156.48	2
1385.18	152.836	144.716	180	180	137.456	131.814	2
1422.61	149.101	129.735	180	180	147.325	138.222	2
1397.91	127.964	117.07	180	179.98	144.852	133.174	2
1393.16	160.334	149.754	180	179.98	143.078	139.548	2
1390.84	141.515	136.963	179.98	179.98	149.736	158.695	2
1392.65	162.704	153.143	179.98	179.98	145.423	147.095	2
1394.02	163.506	151.677	179.98	179.98	143.309	141.25	2
1390.72	127.818	117.886	179.98	179.98	142.901	131.512	2
1394.86	132.985	122.685	179.98	179.98	146.799	135.645	2
1409.27	127.063	110.76	179.98	179.98	165.543	153.814	2
1423.05	135.246	113.222	179.98	179.98	164.875	154.442	2
1418.96	118.107	97.2839	179.98	179.98	154.86	141.215	2
1424.56	115.841	97.7134	179.98	179.98	156.455	141.539	2
1402.23	142.208	129.778	179.98	179.98	151.944	144.05	2
1400.9	160.693	154.683	179.98	179.98	149.317	151.631	2
1385.04	146.747	141.332	179.98	179.98	147.087	153.983	2
1384.4	147.411	138.392	179.98	179.98	138.672	132.23	2
1383.84	138.872	129.448	179.98	179.98	139.256	130.581	2
1388.24	146.805	134.033	179.98	179.98	140.301	133.465	2
1378.53	157.127	147.145	179.98	179.98	143.046	139.328	2
1394.46	162.347	149.063	179.98	179.98	145.597	143.217	2
1391.57	152.269	138.726	179.98	179.98	143.89	138.692	2
1412.47	114.301	99.2747	179.98	179.98	151.882	136.536	2
1415.52	117.263	101.25	179.98	179.98	151.958	137.133	2
1406.56	116.001	101.536	179.98	179.98	151.222	137.294	2
1417.2	117.614	98.2519	179.98	179.98	161.78	149.208	2
1403.34	107.97	97.1831	179.98	179.98	151.81	135.821	2
1441.48	125.631	99.2426	179.98	179.98	156.964	145.528	2
1425.84	143.51	123.336	179.98	179.98	150.529	142.18	2
1428.79	138.798	117.947	179.98	179.98	144.584	135.217	2
1389.88	136.837	128.721	180	180	139.849	130.179	2
1404.99	137.917	129.296	179.98	180	151.95	140.433	2
1422.93	128.395	122.799	180	180	166.104	156.99	2
1405.65	99.9399	109.403	180	179.98	158.695	154.368	2
1380.82	124.297	116.844	179.98	179.98	147.742	163.011	2
1367.22	128.31	121.906	180	180	143.338	156.368	2
1427.98	151.552	127.27	180	180	138.575	132.59	2
1422.56	137.132	116.284	179.98	180	139.799	132.906	2
1421.18	74.2533	78.3442	180	180	168.365	148.532	2
1447.27	101.846	107.327	180	179.98	173.637	164.722	2
1465.79	113.384	119.374	179.98	179.98	170.611	166.96	2
1429.07	95.5964	92.1031	179.98	179.966	147.101	144.814	2
1443.06	105.032	116.825	179.98	179.98	143.564	151.184	2
1514.09	152.362	171.923	179.98	180	164.384	168.273	2
1521.67	146.757	172.705	180	180	170.368	164.639	2
1523.84	148.21	174.879	179.966	179.966	175.279	177.18	2
1514.45	129.701	169.492	180	180	177.863	176.6	2
1545.05	115.891	160.465	179.98	179.98	173.434	177.662	2
1544.13	116.887	162.49	179.98	179.98	167.476	175.258	2
1548.68	130.045	166.96	180	179.98	165.967	172.509	2
1563.28	141.894	166.244	180	180	171.214	176.725	2
1540.65	119.914	128.816	180	180	170.603	169.074	2
1501.09	97.9811	83.7622	180	179.98	169.174	157.972	2
1449.65	78.2911	88.0029	179.98	180	171.939	160.21	2
1456.54	86.2391	91.6186	179.972	179.972	173.478	168.637	2
1465.83	104.353	93.0951	180	179.972	173.915	179.008	2
1468.94	133.519	96.4283	180	180	168.951	168.79	2
1462.82	167.719	100.83	180	180	163.647	158.802	2
1395.81	165.903	117.696	179.972	180	158.456	151.557	2
1298.73	175.611	115.463	179.972	179.972	169.918	169.833	2
1282.84	148.116	117.863	180	180	168.86	168.682	2
1264.21	133.834	124.329	180	180	162.777	163.521	2
1291.47	156.725	115.785	179.972	179.972	164.995	162.146	2
1270.17	119.147	128.946	180	180	170.865	173.968	2
1284.49	109.591	138.003	180	180	175.868	174.414	2
